,APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name
2071,pune,coriander (dry),2016,april,882,8111,14778,12722.0,2016-04,pune,maharashtra
2072,lasalgaon,coriander (dry),2016,january,1,10800,10800,10800.0,2016-01,nasik,maharashtra
2073,jalgaon,coriander (dry),2016,january,372,9547,10338,10188.0,2016-01,jalgaon,maharashtra
2074,pune,coriander (dry),2016,september,959,8244,13063,10781.0,2016-09,pune,maharashtra
2075,junnar (alephata),cow,2016,june,257,30000,60000,55000.0,2016-06,pune,maharashtra
2076,kalyan (cattle market),cow,2016,february,3,18000,23000,20000.0,2016-02,thane,maharashtra
2077,vita,cow,2016,september,5,61000,61000,61000.0,2016-09,sangli,maharashtra
2078,kalyan (cattle market),cow,2016,january,3,18000,23000,20000.0,2016-01,thane,maharashtra
2079,palus,cow,2016,january,10,9000,45000,35000.0,2016-01,sangli,maharashtra
2080,mumbai,cummin,2016,april,8996,11048,16571,13810.0,2016-04,mumbai,maharashtra
2081,mumbai,cummin,2016,june,6180,16455,20545,18500.0,2016-06,mumbai,maharashtra
2082,mumbai,cummin,2016,january,5910,11391,17000,14196.0,2016-01,mumbai,maharashtra
2083,mumbai,cummin,2016,july,6998,16348,22870,19783.0,2016-07,mumbai,maharashtra
2084,mumbai,cummin,2016,september,10675,19579,24842,22211.0,2016-09,mumbai,maharashtra
2085,mumbai,cummin,2016,march,10439,10000,15000,12500.0,2016-03,mumbai,maharashtra
2086,mumbai,cummin,2016,november,4859,14000,20000,17000.0,2016-11,mumbai,maharashtra
2087,mumbai,cummin,2016,august,4699,21364,27364,24364.0,2016-08,mumbai,maharashtra
2088,mumbai,cummin,2016,october,7006,15619,21619,18619.0,2016-10,mumbai,maharashtra
2089,mumbai,cummin,2016,may,6046,13333,18667,16000.0,2016-05,mumbai,maharashtra
2090,mumbai,cummin,2016,february,7762,10000,15000,12500.0,2016-02,mumbai,maharashtra
2091,amarawati,custard apple,2016,october,33,6814,14143,10429.0,2016-10,amaravathi,maharashtra
2092,mumbai,fennel,2016,may,2783,9600,19600,14600.0,2016-05,mumbai,maharashtra
2093,mumbai,fennel,2016,july,647,7556,17111,12333.0,2016-07,mumbai,maharashtra
2094,mumbai,fennel,2016,april,2060,10000,20000,15000.0,2016-04,mumbai,maharashtra
2095,mumbai,fennel,2016,february,3728,8870,13348,11152.0,2016-02,mumbai,maharashtra
2096,mumbai,fennel,2016,march,5057,8947,15368,12158.0,2016-03,mumbai,maharashtra
2097,mumbai,fennel,2016,september,151,6000,14000,10000.0,2016-09,mumbai,maharashtra
2098,mumbai,fennel,2016,november,424,7000,18000,12500.0,2016-11,mumbai,maharashtra
2099,mumbai,fennel,2016,june,666,8182,18182,13182.0,2016-06,mumbai,maharashtra
2100,mumbai,fennel,2016,january,2202,10000,14909,12455.0,2016-01,mumbai,maharashtra
2101,mumbai,fennel,2016,october,9888,6000,14000,10000.0,2016-10,mumbai,maharashtra
2102,aurangabad,fig,2016,june,7,9500,11000,10250.0,2016-06,aurangabad,maharashtra
2103,ahmednagar,garlic,2016,september,84,7313,13406,10641.0,2016-09,ahmadnagar,maharashtra
2104,kamthi,garlic,2016,november,26,9250,13000,11750.0,2016-11,nagpur,maharashtra
2105,ahmednagar,garlic,2016,august,84,7821,12143,9979.0,2016-08,ahmadnagar,maharashtra
2106,pune,garlic,2016,june,17044,5880,10520,9540.0,2016-06,pune,maharashtra
2107,kamthi,garlic,2016,january,35,5500,24667,16083.0,2016-01,nagpur,maharashtra
2108,pune,garlic,2016,july,16356,6045,11523,10091.0,2016-07,pune,maharashtra
2109,pune,garlic,2016,january,18392,6043,12826,10957.0,2016-01,pune,maharashtra
2110,karad,garlic,2016,november,618,7800,10480,10480.0,2016-11,satara,maharashtra
2111,kamthi,garlic,2016,august,32,4920,12400,9650.0,2016-08,nagpur,maharashtra
2112,kamthi,garlic,2016,october,29,6375,15625,11750.0,2016-10,nagpur,maharashtra
2113,pune,garlic,2016,september,19434,7174,12283,10957.0,2016-09,pune,maharashtra
2114,kamthi,garlic,2016,july,15,5200,11600,10480.0,2016-07,nagpur,maharashtra
2115,akluj,garlic,2016,february,102,7653,11400,11400.0,2016-02,solapur,maharashtra
2116,karad,garlic,2016,october,687,8360,10560,10560.0,2016-10,satara,maharashtra
2117,chandrapur,garlic,2016,july,72,9500,11500,10500.0,2016-07,chandrapur,maharashtra
2118,akluj,garlic,2016,august,154,8240,10880,10880.0,2016-08,solapur,maharashtra
2119,chandrapur-ganjwad,garlic,2016,june,752,8905,10976,9738.0,2016-06,chandrapur,maharashtra
2120,pune-moshi,garlic,2016,september,102,8963,10630,9833.0,2016-09,pune,maharashtra
2121,nagpur,garlic,2016,january,13576,4542,11250,9589.0,2016-01,nagpur,maharashtra
2122,pune,garlic,2016,november,19410,6900,11840,10380.0,2016-11,pune,maharashtra
2123,kamthi,garlic,2016,february,16,7333,20000,14667.0,2016-02,nagpur,maharashtra
2124,akluj,garlic,2016,july,114,6270,9600,9600.0,2016-07,solapur,maharashtra
2125,ahmednagar,garlic,2016,october,75,6756,14889,11194.0,2016-10,ahmadnagar,maharashtra
2126,akluj,garlic,2016,january,64,9688,12500,12500.0,2016-01,solapur,maharashtra
2127,nagpur,garlic,2016,august,4944,5500,11286,9838.0,2016-08,nagpur,maharashtra
2128,chandrapur-ganjwad,garlic,2016,july,1225,8660,10575,9710.0,2016-07,chandrapur,maharashtra
2129,kalyan,garlic,2016,august,51,8271,11035,9947.0,2016-08,thane,maharashtra
2130,chandrapur-ganjwad,garlic,2016,october,899,9444,11594,10583.0,2016-10,chandrapur,maharashtra
2131,akluj,garlic,2016,october,59,7711,11111,9639.0,2016-10,solapur,maharashtra
2132,aurangabad,garlic,2016,august,1953,6714,12429,9579.0,2016-08,aurangabad,maharashtra
2133,aurangabad,garlic,2016,july,377,7250,13563,10406.0,2016-07,aurangabad,maharashtra
2134,chandrapur-ganjwad,garlic,2016,september,672,10365,11900,11035.0,2016-09,chandrapur,maharashtra
2135,ramtek,garlic,2016,january,43,9991,12364,11177.0,2016-01,nagpur,maharashtra
2136,akluj,garlic,2016,september,89,8324,11571,10143.0,2016-09,solapur,maharashtra
2137,pune,garlic,2016,october,17631,7000,12000,10280.0,2016-10,pune,maharashtra
2138,chandrapur-ganjwad,garlic,2016,january,1037,9559,13000,11206.0,2016-01,chandrapur,maharashtra
2139,ahmednagar,garlic,2016,january,29,8444,12222,10333.0,2016-01,ahmadnagar,maharashtra
2140,kamthi,garlic,2016,september,19,8000,13833,11000.0,2016-09,nagpur,maharashtra
2141,nagpur,garlic,2016,august,3146,5550,11400,9938.0,2016-08,nagpur,maharashtra
2142,pune,garlic,2016,august,17068,7308,13019,11404.0,2016-08,pune,maharashtra
2143,chandrapur-ganjwad,garlic,2016,november,444,10292,12392,11667.0,2016-11,chandrapur,maharashtra
2144,kolhapur,garlic,2016,january,3302,5455,14182,11545.0,2016-01,kolhapur,maharashtra
2145,chandrapur-ganjwad,garlic,2016,august,1101,10974,12705,11868.0,2016-08,chandrapur,maharashtra
2146,atpadi,goats,2016,april,354,4000,1600090,10000.0,2016-04,sangli,maharashtra
2147,kolhapur-laxmipuri,gr.nut kernels,2016,august,146,10317,10642,10454.0,2016-08,kolhapur,maharashtra
2148,kolhapur-laxmipuri,gr.nut kernels,2016,july,106,9704,10100,9900.0,2016-07,kolhapur,maharashtra
2149,kolhapur-laxmipuri,gr.nut kernels,2016,september,137,9609,10118,9864.0,2016-09,kolhapur,maharashtra
2150,kolhapur-laxmipuri,gram,2016,october,122,7200,12500,10000.0,2016-10,kolhapur,maharashtra
2151,kolhapur-laxmipuri,gram,2016,september,144,7105,12211,9895.0,2016-09,kolhapur,maharashtra
2152,kolhapur-laxmipuri,gram,2016,july,91,8377,12786,9568.0,2016-07,kolhapur,maharashtra
2153,kolhapur-laxmipuri,gram,2016,august,132,8167,13021,9583.0,2016-08,kolhapur,maharashtra
2154,amarawati,gram,2016,november,2268,9309,10086,9698.0,2016-11,amaravathi,maharashtra
2155,pune,gram,2016,october,2489,10844,11580,11281.0,2016-10,pune,maharashtra
2156,bhandara,gram,2016,october,32,9364,9912,9702.0,2016-10,bhandara,maharashtra
2157,pune,gram,2016,november,1950,10300,11141,10786.0,2016-11,pune,maharashtra
2158,kolhapur-laxmipuri,gram,2016,november,90,7367,12750,10000.0,2016-11,kolhapur,maharashtra
2159,ahmednagar,green peas (dry),2016,june,3,9500,10000,9750.0,2016-06,ahmadnagar,maharashtra
2160,kalyan,green-peas,2016,october,15,9600,10800,10200.0,2016-10,thane,maharashtra
2161,ratanagari,green-peas,2016,june,40,9000,10000,9575.0,2016-06,ratnagiri,maharashtra
2162,kalyan,gulchadi,2016,january,15,8800,10600,9960.0,2016-01,thane,maharashtra
2163,kalyan,gulchadi,2016,october,3,16000,20000,20000.0,2016-10,thane,maharashtra
2164,khamgaon,he buffalo,2016,march,9,6000,20000,17500.0,2016-03,buldhana,maharashtra
2165,anajngaon surji,he buffalo,2016,august,1,9000,12000,10000.0,2016-08,amaravathi,maharashtra
2166,ahmednagar,horse gram,2016,march,2,15000,15000,15000.0,2016-03,ahmadnagar,maharashtra
2167,ahmednagar,horse gram,2016,january,6,9750,9750,9750.0,2016-01,ahmadnagar,maharashtra
2168,kalyan,kagda,2016,january,9,16667,21667,20333.0,2016-01,thane,maharashtra
2169,kalyan (cattle market),kalvad,2016,june,3,25000,30000,28000.0,2016-06,thane,maharashtra
2170,kalyan (cattle market),kalvad,2016,february,3,12000,18000,15000.0,2016-02,thane,maharashtra
2171,karad,lemon,2016,may,930,6667,12222,12222.0,2016-05,satara,maharashtra
2172,karad,lemon,2016,april,960,7125,10563,10563.0,2016-04,satara,maharashtra
2173,kolhapur-laxmipuri,lentil,2016,november,100,7500,19500,10000.0,2016-11,kolhapur,maharashtra
2174,kolhapur-laxmipuri,lentil,2016,august,265,6667,18413,9667.0,2016-08,kolhapur,maharashtra
2175,kolhapur-laxmipuri,lentil,2016,september,193,7657,19238,9952.0,2016-09,kolhapur,maharashtra
2176,mumbai-fruit market,litchi,2016,may,1195,11500,16000,13750.0,2016-05,mumbai,maharashtra
2177,nashik,mango,2016,april,3837,9568,20386,14364.0,2016-04,nasik,maharashtra
2178,sangli-phale bhajipalam,mango,2016,may,15955,8554,21135,14806.0,2016-05,sangli,maharashtra
2179,sangli-phale bhajipalam,mango,2016,april,3817,16621,30270,23364.0,2016-04,sangli,maharashtra
2180,karad,mango,2016,april,234,12667,16646,16646.0,2016-04,satara,maharashtra
2181,mumbai-fruit market,mango,2016,may,123776,4800,15200,9800.0,2016-05,mumbai,maharashtra
2182,sangli-phale bhajipalam,mango,2016,march,246,23833,49395,36506.0,2016-03,sangli,maharashtra
2183,mumbai,mango,2016,march,44802,17985,24335,21160.0,2016-03,mumbai,maharashtra
2184,mumbai,mango,2016,april,247368,14380,18854,16940.0,2016-04,mumbai,maharashtra
2185,sangli-phale bhajipalam,mango,2016,february,78,17422,83075,43218.0,2016-02,sangli,maharashtra
2186,nashik,mango,2016,march,275,11833,20417,15833.0,2016-03,nasik,maharashtra
2187,mumbai,mango,2016,may,229494,10633,16000,13327.0,2016-05,mumbai,maharashtra
2188,kalyan,mango,2016,march,3,10000,15000,14000.0,2016-03,thane,maharashtra
2189,jalna,matki,2016,november,4,9756,9756,9756.0,2016-11,jalna,maharashtra
2190,jalna,matki,2016,june,1,10051,10051,10051.0,2016-06,jalna,maharashtra
2191,sangali,matki,2016,june,1649,7167,11187,10033.0,2016-06,sangli,maharashtra
2192,jalna,matki,2016,january,2,12000,12000,12000.0,2016-01,jalna,maharashtra
2193,rahuri-vambori,matki,2016,january,1,9911,9911,9911.0,2016-01,ahmadnagar,maharashtra
2194,kolhapur,naspatti ,2016,august,3,10000,10000,10000.0,2016-08,kolhapur,maharashtra
2195,ahmedpur,niger-seed,2016,february,2,9845,9845,9845.0,2016-02,latur,maharashtra
2196,narkhed,orange,2016,october,2512,7443,12771,9543.0,2016-10,nagpur,maharashtra
2197,umared,other pulses,2016,october,7,10203,12903,12203.0,2016-10,nagpur,maharashtra
2198,umared,other pulses,2016,november,6,11629,11930,11829.0,2016-11,nagpur,maharashtra
2199,umared,other pulses,2016,august,6,9575,9880,9825.0,2016-08,nagpur,maharashtra
2200,udgir,pigeon pea (tur),2016,january,20390,8751,9580,9580.0,2016-01,latur,maharashtra
2201,latur,pigeon pea (tur),2016,january,45240,8130,9740,9513.0,2016-01,latur,maharashtra
2202,junnar (alephata),pomegranate,2016,september,12587,2750,17800,11607.0,2016-09,pune,maharashtra
2203,junnar (alephata),pomegranate,2016,august,35232,2606,13656,10533.0,2016-08,pune,maharashtra
2204,junnar (alephata),pomegranate,2016,october,4494,2500,14427,9833.0,2016-10,pune,maharashtra
2205,kalyan,sesamum,2016,august,18,9000,10600,9817.0,2016-08,thane,maharashtra
2206,kalyan,sesamum,2016,september,6,9000,11000,10000.0,2016-09,thane,maharashtra
2207,kalyan,sesamum,2016,january,12,9500,11000,10650.0,2016-01,thane,maharashtra
2208,kalyan,sesamum,2016,july,15,9000,10280,9640.0,2016-07,thane,maharashtra
2209,kalyan,shewanti,2016,october,3,12000,20000,20000.0,2016-10,thane,maharashtra
2210,kolhapur-laxmipuri,spilt gerrn gram,2016,may,117,9763,10267,10013.0,2016-05,kolhapur,maharashtra
2211,kolhapur-laxmipuri,spilt gerrn gram,2016,january,120,9513,10000,9683.0,2016-01,kolhapur,maharashtra
2212,mumbai,spilt pigeon pea,2016,july,28620,8814,13686,11250.0,2016-07,mumbai,maharashtra
2213,mumbai,spilt pigeon pea,2016,february,58965,8563,13338,10952.0,2016-02,mumbai,maharashtra
2214,mumbai,spilt pigeon pea,2016,january,65252,9480,14392,11936.0,2016-01,mumbai,maharashtra
2215,kolhapur-laxmipuri,spilt pigeon pea,2016,july,76,12580,13373,12927.0,2016-07,kolhapur,maharashtra
2216,kolhapur-laxmipuri,spilt pigeon pea,2016,august,97,10500,11733,11000.0,2016-08,kolhapur,maharashtra
2217,mumbai,spilt pigeon pea,2016,april,59014,9536,13609,11573.0,2016-04,mumbai,maharashtra
2218,pusad,spilt pigeon pea,2016,may,1,9625,9625,9625.0,2016-05,yewatmal,maharashtra
2219,mumbai,spilt pigeon pea,2016,may,57357,9242,14042,11642.0,2016-05,mumbai,maharashtra
2220,pusad,spilt pigeon pea,2016,july,2,12700,12700,12700.0,2016-07,yewatmal,maharashtra
2221,mumbai,spilt pigeon pea,2016,june,41140,9182,13727,11455.0,2016-06,mumbai,maharashtra
2222,kolhapur-laxmipuri,spilt pigeon pea,2016,october,140,11700,12200,12000.0,2016-10,kolhapur,maharashtra
2223,kolhapur-laxmipuri,spilt pigeon pea,2016,june,19,12483,13133,12900.0,2016-06,kolhapur,maharashtra
2224,kolhapur-laxmipuri,spilt pigeon pea,2016,april,35,13000,14600,14000.0,2016-04,kolhapur,maharashtra
2225,kolhapur-laxmipuri,spilt pigeon pea,2016,september,147,10900,11557,11200.0,2016-09,kolhapur,maharashtra
2226,kolhapur-laxmipuri,spilt pigeon pea,2016,may,52,12800,13500,13000.0,2016-05,kolhapur,maharashtra
2227,kolhapur-laxmipuri,spilt pigeon pea,2016,february,275,11800,12675,12146.0,2016-02,kolhapur,maharashtra
2228,mumbai,spilt pigeon pea,2016,march,64859,8771,12842,10806.0,2016-03,mumbai,maharashtra
2229,kolhapur-laxmipuri,spilt pigeon pea,2016,january,277,13538,15292,14729.0,2016-01,kolhapur,maharashtra
2230,kolhapur-laxmipuri,spilt pigeon pea,2016,march,20,11800,12400,12000.0,2016-03,kolhapur,maharashtra
2231,kolhapur-laxmipuri,spilt pigeon pea,2016,november,40,10733,11333,11033.0,2016-11,kolhapur,maharashtra
2232,kolhapur-laxmipuri,split black gram,2016,november,26,11367,12200,11733.0,2016-11,kolhapur,maharashtra
2233,mumbai,split black gram,2016,september,16132,10650,12250,11450.0,2016-09,mumbai,maharashtra
2234,kolhapur-laxmipuri,split black gram,2016,may,77,16444,17872,17268.0,2016-05,kolhapur,maharashtra
2235,kolhapur-laxmipuri,split black gram,2016,february,69,15335,15704,15483.0,2016-02,kolhapur,maharashtra
2236,kolhapur-laxmipuri,split black gram,2016,june,66,15485,17150,16777.0,2016-06,kolhapur,maharashtra
2237,kolhapur-laxmipuri,split black gram,2016,march,72,14550,15154,14996.0,2016-03,kolhapur,maharashtra
2238,mumbai,split black gram,2016,october,21267,9826,10852,10339.0,2016-10,mumbai,maharashtra
2239,mumbai,split black gram,2016,july,11905,13938,15310,14624.0,2016-07,mumbai,maharashtra
2240,mumbai,split black gram,2016,august,15501,11804,13250,12527.0,2016-08,mumbai,maharashtra
2241,mumbai,split black gram,2016,june,15776,14404,16248,15326.0,2016-06,mumbai,maharashtra
2242,kolhapur-laxmipuri,split black gram,2016,october,116,14200,14660,14460.0,2016-10,kolhapur,maharashtra
2243,kolhapur-laxmipuri,split black gram,2016,august,117,14881,15410,15076.0,2016-08,kolhapur,maharashtra
2244,kolhapur-laxmipuri,split black gram,2016,april,86,16310,17155,16745.0,2016-04,kolhapur,maharashtra
2245,mumbai,split black gram,2016,february,13692,12746,14683,13715.0,2016-02,mumbai,maharashtra
2246,mumbai,split black gram,2016,march,18563,12483,14426,13454.0,2016-03,mumbai,maharashtra
2247,mumbai,split black gram,2016,november,19579,9228,10176,9702.0,2016-11,mumbai,maharashtra
2248,mumbai,split black gram,2016,january,19040,13352,15036,14194.0,2016-01,mumbai,maharashtra
2249,mumbai,split black gram,2016,may,13316,14458,16800,15629.0,2016-05,mumbai,maharashtra
2250,mumbai,split black gram,2016,april,20947,13596,15587,14591.0,2016-04,mumbai,maharashtra
2251,kolhapur-laxmipuri,split black gram,2016,july,96,16504,17026,16720.0,2016-07,kolhapur,maharashtra
2252,kolhapur-laxmipuri,split black gram,2016,september,114,14205,14570,14380.0,2016-09,kolhapur,maharashtra
2253,kolhapur-laxmipuri,split black gram,2016,january,80,15050,16142,15733.0,2016-01,kolhapur,maharashtra
2254,mumbai,split gram,2016,october,34255,11052,12309,11685.0,2016-10,mumbai,maharashtra
2255,mumbai,split gram,2016,september,25240,9338,10229,9786.0,2016-09,mumbai,maharashtra
2256,mumbai,split gram,2016,november,11188,11656,12624,12140.0,2016-11,mumbai,maharashtra
2257,mumbai,split gram,2016,july,16375,9545,10630,10088.0,2016-07,mumbai,maharashtra
2258,kolhapur-laxmipuri,split gram,2016,september,371,10076,10924,10529.0,2016-09,kolhapur,maharashtra
2259,kolhapur-laxmipuri,split gram,2016,august,445,10057,10567,10305.0,2016-08,kolhapur,maharashtra
2260,kolhapur-laxmipuri,split gram,2016,july,183,9987,10739,10157.0,2016-07,kolhapur,maharashtra
2261,kolhapur-laxmipuri,split gram,2016,november,20,12100,12550,12250.0,2016-11,kolhapur,maharashtra
2262,mumbai,split gram,2016,august,22219,9413,10083,9748.0,2016-08,mumbai,maharashtra
2263,kolhapur-laxmipuri,split gram,2016,october,189,11971,12486,12229.0,2016-10,kolhapur,maharashtra
2264,ahmednagar,tamarind,2016,march,3991,6842,13767,10425.0,2016-03,ahmadnagar,maharashtra
2265,mumbai,tamarind,2016,august,370,8000,15000,11500.0,2016-08,mumbai,maharashtra
2266,udgir,tamarind,2016,february,460,8343,9814,9814.0,2016-02,latur,maharashtra
2267,mumbai,tamarind,2016,september,1903,8000,15000,11500.0,2016-09,mumbai,maharashtra
2268,vaijapur,thymol/lovage,2016,september,1,10000,10000,10000.0,2016-09,aurangabad,maharashtra
2269,lasur station,thymol/lovage,2016,february,25,11167,12585,12167.0,2016-02,aurangabad,maharashtra
2270,shegaon,thymol/lovage,2016,march,391,10000,16013,13461.0,2016-03,buldhana,maharashtra
2271,akot,thymol/lovage,2016,january,96,10910,13090,12000.0,2016-01,akola,maharashtra
2272,akot,thymol/lovage,2016,may,311,14356,17244,15800.0,2016-05,akola,maharashtra
2273,khamgaon,thymol/lovage,2016,january,22,12250,12250,12250.0,2016-01,buldhana,maharashtra
2274,akot,thymol/lovage,2016,february,755,12845,14317,13581.0,2016-02,akola,maharashtra
2275,akot,thymol/lovage,2016,march,130,14488,16113,15301.0,2016-03,akola,maharashtra
2276,nandurbar,thymol/lovage,2016,march,1,17700,17700,17700.0,2016-03,nandurbar,maharashtra
2277,akot,thymol/lovage,2016,june,63,12795,15783,14289.0,2016-06,akola,maharashtra
2278,shegaon,thymol/lovage,2016,july,4,11417,11417,11417.0,2016-07,buldhana,maharashtra
2279,akot,thymol/lovage,2016,september,45,13000,15250,14125.0,2016-09,akola,maharashtra
2280,lasur station,thymol/lovage,2016,march,15,14150,15150,14800.0,2016-03,aurangabad,maharashtra
2281,shegaon,thymol/lovage,2016,june,56,13413,14020,13687.0,2016-06,buldhana,maharashtra
2282,lasur station,thymol/lovage,2016,january,10,10400,12000,11980.0,2016-01,aurangabad,maharashtra
2283,shegaon,thymol/lovage,2016,may,253,10607,15743,14537.0,2016-05,buldhana,maharashtra
2284,akot,thymol/lovage,2016,april,130,13264,16575,14920.0,2016-04,akola,maharashtra
2285,nandurbar,thymol/lovage,2016,february,363,12293,14629,13629.0,2016-02,nandurbar,maharashtra
2286,shegaon,thymol/lovage,2016,april,230,10175,16053,13665.0,2016-04,buldhana,maharashtra
